"No.","Time","Source","Destination","Protocol","Length","Info"
"1128","1560.222439","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1129","1560.247455","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1130","1560.247456","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1131","1560.247457","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1132","1560.247457","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1133","1560.373865","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1134","1560.373867","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1135","1560.373867","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1136","1560.373868","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1137","1560.373868","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1138","1560.555821","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1139","1560.555822","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1140","1590.043604","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1141","1590.043605","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1142","1590.043605","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1143","1590.043605","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1144","1590.043605","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1145","1590.225419","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1146","1590.225420","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1147","1590.225420","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1148","1590.225421","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1149","1590.225421","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1150","1590.225421","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1151","1590.350883","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1152","1590.350884","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1153","1590.350884","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1154","1590.350884","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1155","1590.350887","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1156","1590.478239","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1157","1590.478240","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1158","1590.478241","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1159","1590.478241","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1160","1590.478242","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1161","1590.539889","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1162","1620.053953","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1163","1620.053954","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1164","1620.053954","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1165","1620.053954","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1166","1620.053955","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1167","1620.230951","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1168","1620.230952","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1169","1620.230952","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1170","1620.230954","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1171","1620.230954","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1172","1620.230955","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1173","1620.403478","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1174","1620.403479","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1175","1620.403480","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1176","1620.403481","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1177","1620.403481","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1178","1620.534807","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1179","1620.534809","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1180","1620.534809","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1181","1620.534810","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1182","1620.534811","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1183","1620.534812","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1184","1650.049618","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1185","1650.049619","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1186","1650.049619","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1187","1650.049620","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1188","1650.207488","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1189","1650.207489","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1190","1650.207490","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1191","1650.207490","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1192","1650.207493","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1193","1650.255949","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1194","1650.255950","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1195","1650.255951","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1196","1650.255951","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1197","1650.255951","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1198","1650.384672","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1199","1650.384673","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1200","1650.384675","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1201","1650.384676","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1202","1650.480346","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1203","1650.480347","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1204","1650.480347","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1205","1680.052570","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1206","1680.052571","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1207","1680.052572","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1208","1680.052572","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1209","1680.052572","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1210","1680.210849","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1211","1680.210849","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1212","1680.210849","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1213","1680.210850","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1214","1680.210850","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1215","1680.254508","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1216","1680.254508","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1217","1680.254510","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1218","1680.254511","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1219","1680.254511","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1220","1680.357244","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1221","1680.357245","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1222","1680.357245","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1223","1680.357245","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1224","1680.357246","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1225","1680.484188","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1226","1680.484189","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1227","1710.059522","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1228","1710.059523","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1229","1710.059523","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1230","1710.059524","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1231","1710.059524","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1232","1710.215258","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1233","1710.215259","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1234","1710.215259","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1235","1710.215259","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1236","1710.215259","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1237","1710.274522","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1238","1710.274523","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1239","1710.274523","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1240","1710.274524","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1241","1710.274524","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1242","1710.424145","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1243","1710.424145","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1244","1710.424145","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1245","1710.424146","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1246","1710.424146","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1247","1710.508445","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1248","1710.508445","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1249","1740.055682","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1250","1740.055683","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1251","1740.055683","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1252","1740.055684","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1253","1740.225981","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1254","1740.225983","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1255","1740.225984","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1256","1740.225984","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1257","1740.225985","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1258","1740.278638","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1259","1740.278638","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1260","1740.278639","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1261","1740.278639","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1262","1740.278639","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1263","1740.375091","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1264","1740.375092","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1265","1740.375093","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1266","1740.375093","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1267","1740.375093","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1268","1740.449795","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1269","1740.449796","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1270","1769.963278","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1271","1769.963278","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1272","1769.963278","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1273","1770.058324","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1274","1770.058325","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1275","1770.058325","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1276","1770.058325","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1277","1770.058325","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1278","1770.151801","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1279","1770.151802","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1280","1770.151803","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1281","1770.287403","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1282","1770.287404","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1283","1770.287405","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1284","1770.287406","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1285","1770.287406","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1286","1770.448197","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1287","1770.448199","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1288","1770.448199","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1289","1770.448200","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1290","1770.448200","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1291","1770.448200","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1292","1800.065687","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1293","1800.065687","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1294","1800.065687","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1295","1800.065688","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1296","1800.065688","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1297","1800.164423","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1298","1800.164424","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1299","1800.164427","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1300","1800.164427","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1301","1800.164428","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1302","1800.265761","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1303","1800.265762","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1304","1800.265764","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1305","1800.265765","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1306","1800.265765","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1307","1800.373246","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1308","1800.373247","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1309","1800.373247","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1310","1800.373247","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1311","1800.373248","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1312","1800.516468","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1313","1800.516469","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1314","1830.138967","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1315","1830.138969","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1316","1830.138969","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1317","1830.138970","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1318","1830.138971","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1319","1830.206828","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1320","1830.206830","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1321","1830.206830","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1322","1830.206831","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1323","1830.289841","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1324","1830.289843","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1325","1830.289843","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1326","1830.289843","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1327","1830.289844","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1328","1830.436501","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1329","1830.436502","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1330","1830.436503","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1331","1830.436503","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1332","1830.436507","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1333","1830.526804","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1334","1830.526806","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1335","1860.068548","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1336","1860.068549","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1337","1860.068550","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1338","1860.068550","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1339","1860.068551","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1340","1860.175475","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1341","1860.175476","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1342","1860.175476","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1343","1860.175476","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1344","1860.254672","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1345","1860.449171","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1346","1860.449172","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1347","1860.449175","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1348","1860.449175","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1349","1860.449176","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1350","1860.559657","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1351","1860.559658","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1352","1860.559658","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1353","1860.559658","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1354","1860.559659","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1355","1860.559659","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1356","1889.968033","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1357","1889.968033","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1358","1889.968034","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1359","1889.968034","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1360","1890.076320","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1361","1890.076321","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1362","1890.076322","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1363","1890.076322","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1364","1890.076322","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1365","1890.180264","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1366","1890.180264","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1367","1890.315721","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1368","1890.315721","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1369","1890.315721","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1370","1890.315721","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1371","1890.315722","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1372","1890.384439","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1373","1890.384439","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1374","1890.384440","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1375","1890.384440","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1376","1890.384440","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1377","1890.459828","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1378","1920.080804","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1379","1920.080805","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1380","1920.080805","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1381","1920.080806","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1382","1920.080806","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1383","1920.177212","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1384","1920.177212","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1385","1920.177213","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1386","1920.177213","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1387","1920.177214","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1388","1920.278761","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1389","1920.278762","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1390","1920.278762","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1391","1920.278763","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1392","1920.278763","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1393","1920.399051","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1394","1920.399052","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1395","1920.399054","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1396","1920.399055","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1397","1920.399056","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1398","1920.613597","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1399","1920.613598","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1400","1950.083895","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1401","1950.083895","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
